node1,node2,WKT,category,lanes
1906081931,1906081980,"LINESTRING(77.05133056640625 43.85832214355469,77.0513916015625 43.858707427978516)",tertiary,1
1906081980,7707444080,"LINESTRING(77.0513916015625 43.858707427978516,77.05146026611328 43.859134674072266,77.05164337158203 43.86031723022461,77.05179595947266 43.861297607421875,77.05186462402344 43.86198043823242,77.0518798828125 43.86212158203125)",tertiary,1
7707444080,1897147655,"LINESTRING(77.0518798828125 43.86212158203125,77.05196380615234 43.86237716674805)",tertiary,1
1897147655,1899045170,"LINESTRING(77.05196380615234 43.86237716674805,77.05199432373047 43.86244201660156,77.052001953125 43.86251449584961)",tertiary,1
1899045170,1897148899,"LINESTRING(77.052001953125 43.86251449584961,77.0520248413086 43.862606048583984)",tertiary,1
1897148899,1897147874,"LINESTRING(77.0520248413086 43.862606048583984,77.05203247070313 43.86275100708008,77.05201721191406 43.86283493041992,77.05200958251953 43.86293029785156,77.05184936523438 43.86404037475586,77.05176544189453 43.86455535888672,77.05175018310547 43.864654541015625,77.05175018310547 43.864776611328125,77.05177307128906 43.864864349365234,77.05184173583984 43.864986419677734,77.05192565917969 43.86508560180664,77.05204010009766 43.86518096923828,77.05216979980469 43.86528015136719)",tertiary,1
1897147874,1897148035,"LINESTRING(77.05216979980469 43.86528015136719,77.05231475830078 43.865360260009766,77.05244445800781 43.86543655395508)",tertiary,1
1897148833,1900271066,"LINESTRING(77.04873657226563 43.867313385009766,77.0488510131836 43.86725616455078,77.04901885986328 43.86717987060547)",tertiary,1
1900271066,1897147823,"LINESTRING(77.04901885986328 43.86717987060547,77.04913330078125 43.86712646484375)",tertiary,1
1897147823,1897148755,"LINESTRING(77.04913330078125 43.86712646484375,77.04942321777344 43.86698913574219,77.05013275146484 43.86671447753906,77.05193328857422 43.86600112915039,77.052490234375 43.865787506103516)",tertiary,1
2072362318,2015586422,"LINESTRING(77.10311126708984 43.89479064941406,77.1032943725586 43.894832611083984,77.10405731201172 43.89490509033203,77.10430908203125 43.894927978515625,77.10453033447266 43.89492416381836)",unclassified,1
2015586422,9655240489,"LINESTRING(77.10453033447266 43.89492416381836,77.1052474975586 43.89460372924805,77.1057357788086 43.89447021484375,77.10594940185547 43.89436340332031,77.10651397705078 43.893890380859375,77.10685729980469 43.89365005493164)",unclassified,1
9655240489,1897148051,"LINESTRING(77.10685729980469 43.89365005493164,77.1077651977539 43.89301681518555)",unclassified,1
1897148051,1897149042,"LINESTRING(77.1077651977539 43.89301681518555,77.10818481445313 43.89278030395508,77.10839080810547 43.89271926879883)",unclassified,1
1897149042,9655270938,"LINESTRING(77.10839080810547 43.89271926879883,77.10861206054688 43.892696380615234,77.1096420288086 43.892662048339844,77.10990142822266 43.89265060424805)",unclassified,1
9655270938,2078083878,"LINESTRING(77.10990142822266 43.89265060424805,77.11111450195313 43.89260482788086,77.11174011230469 43.892581939697266)",unclassified,1
2078083878,1899113639,"LINESTRING(77.11174011230469 43.892581939697266,77.1117935180664 43.892578125)",unclassified,1
1899113639,1899113486,"LINESTRING(77.1117935180664 43.892578125,77.11231231689453 43.89255905151367,77.1129150390625 43.89252471923828,77.11302947998047 43.89250564575195)",unclassified,1
1899113486,2078083602,"LINESTRING(77.11302947998047 43.89250564575195,77.11336517333984 43.89244842529297,77.11416625976563 43.892295837402344,77.11463165283203 43.89219665527344)",unclassified,1
2078083602,9655196081,"LINESTRING(77.11463165283203 43.89219665527344,77.11542510986328 43.89202880859375,77.11607360839844 43.89189529418945)",unclassified,1
9655196081,1897148442,"LINESTRING(77.11607360839844 43.89189529418945,77.11647033691406 43.89181137084961,77.11710357666016 43.891666412353516,77.11717987060547 43.89164733886719)",unclassified,1
1899045147,1899045173,"LINESTRING(77.05439758300781 43.84675979614258,77.05457305908203 43.84672927856445)",service,1
1899045173,2071534930,"LINESTRING(77.05457305908203 43.84672927856445,77.05476379394531 43.84669876098633)",service,1
2071534930,2071534867,"LINESTRING(77.05476379394531 43.84669876098633,77.05491638183594 43.846675872802734,77.05575561523438 43.846534729003906)",service,1
2071534867,3331505130,"LINESTRING(77.05575561523438 43.846534729003906,77.05598449707031 43.84649658203125,77.05651092529297 43.846431732177734)",service,1
3331505130,2071534953,"LINESTRING(77.05651092529297 43.846431732177734,77.05670166015625 43.84640884399414,77.05699157714844 43.84636688232422)",service,1
2071534953,1897147905,"LINESTRING(77.05699157714844 43.84636688232422,77.05763244628906 43.84627914428711,77.05804443359375 43.846214294433594,77.05831909179688 43.84614944458008)",service,1
1897147905,1897149101,"LINESTRING(77.05831909179688 43.84614944458008,77.05845642089844 43.84611511230469)",service,1
1897149101,1897147814,"LINESTRING(77.05845642089844 43.84611511230469,77.05863952636719 43.84606170654297)",service,1
1897147686,1899113705,"LINESTRING(77.05037689208984 43.85248947143555,77.05223846435547 43.852317810058594,77.05364227294922 43.85220718383789,77.05400085449219 43.852203369140625,77.0543212890625 43.852230072021484,77.05445098876953 43.85222244262695,77.05531311035156 43.85215759277344,77.05573272705078 43.85211944580078)",service,1
1899113705,1897147665,"LINESTRING(77.05573272705078 43.85211944580078,77.05594635009766 43.85210037231445)",service,1
1897147738,1897149190,"LINESTRING(77.06421661376953 43.86626434326172,77.0645980834961 43.866180419921875,77.06517028808594 43.86601257324219,77.06644439697266 43.86566925048828)",residential,1
1897149190,6975869219,"LINESTRING(77.06644439697266 43.86566925048828,77.0667953491211 43.865577697753906)",residential,1
6975869219,1897149154,"LINESTRING(77.0667953491211 43.865577697753906,77.0671157836914 43.86549377441406,77.06718444824219 43.86547088623047)",residential,1
1897149154,1899045260,"LINESTRING(77.06718444824219 43.86547088623047,77.0673828125 43.86540603637695,77.06766510009766 43.865299224853516,77.06791687011719 43.86517333984375,77.06831359863281 43.86497116088867,77.0685043334961 43.86490249633789,77.06865692138672 43.86485290527344)",residential,1
1899045260,1897148432,"LINESTRING(77.06865692138672 43.86485290527344,77.06884765625 43.864784240722656)",residential,1
1897148432,1897147715,"LINESTRING(77.06884765625 43.864784240722656,77.06924438476563 43.864620208740234)",residential,1
1897147715,6898064673,"LINESTRING(77.06924438476563 43.864620208740234,77.06995391845703 43.864322662353516)",residential,1
6898064673,1897147659,"LINESTRING(77.06995391845703 43.864322662353516,77.07017517089844 43.86423110961914,77.0704574584961 43.864097595214844,77.07063293457031 43.863983154296875)",residential,1
1897147659,2078678351,"LINESTRING(77.07063293457031 43.863983154296875,77.07070922851563 43.86393737792969,77.07112884521484 43.86375045776367)",residential,1
2078678351,2079260072,"LINESTRING(77.07112884521484 43.86375045776367,77.07129669189453 43.863670349121094,77.07186889648438 43.86342239379883)",residential,1
2079260072,2079259777,"LINESTRING(77.07186889648438 43.86342239379883,77.07235717773438 43.86321258544922)",residential,1
2079259777,2079260100,"LINESTRING(77.07235717773438 43.86321258544922,77.07242584228516 43.863182067871094,77.07288360595703 43.863014221191406)",residential,1
2079260100,1897147692,"LINESTRING(77.07288360595703 43.863014221191406,77.07298278808594 43.86297607421875,77.07347869873047 43.862789154052734,77.0736312866211 43.86275100708008,77.07373046875 43.862754821777344,77.07401275634766 43.8627815246582,77.0741958618164 43.86283874511719)",residential,1
1897148702,1897149192,"LINESTRING(77.06394958496094 43.86825180053711,77.0640869140625 43.86823654174805,77.06419372558594 43.86820602416992,77.06429290771484 43.86814880371094,77.06438446044922 43.8680419921875,77.06446075439453 43.867897033691406)",tertiary,1
1897149114,1897148392,"LINESTRING(77.057373046875 43.84817123413086,77.05743408203125 43.84834289550781,77.0575942993164 43.84880065917969,77.0579605102539 43.84994888305664,77.05821228027344 43.85074234008789,77.05868530273438 43.8521728515625,77.0589599609375 43.85302734375,77.05911254882813 43.85348129272461,77.05913543701172 43.853538513183594)",service,1
1897147740,1897148601,"LINESTRING(77.05464172363281 43.84354019165039,77.05463409423828 43.843387603759766)",tertiary,1
1899113449,1897148423,"LINESTRING(77.06212615966797 43.85470962524414,77.06224822998047 43.854698181152344,77.06232452392578 43.85469436645508)",service,1
1897148423,1899113859,"LINESTRING(77.06232452392578 43.85469436645508,77.0623550415039 43.8548583984375)",service,1
1899113859,1897148923,"LINESTRING(77.0623550415039 43.8548583984375,77.0623779296875 43.85502243041992)",service,1
1897148923,1897148911,"LINESTRING(77.0623779296875 43.85502243041992,77.06219482421875 43.855037689208984)",service,1
1897148911,1897148159,"LINESTRING(77.06219482421875 43.855037689208984,77.0606689453125 43.85517120361328)",service,1
1897148159,3331490276,"LINESTRING(77.0606689453125 43.85517120361328,77.06058502197266 43.85517501831055)",service,1
3331490276,1897147705,"LINESTRING(77.06058502197266 43.85517501831055,77.0604019165039 43.85519027709961)",service,1
1897147705,1897148757,"LINESTRING(77.0604019165039 43.85519027709961,77.06037902832031 43.855098724365234,77.0604476928711 43.85506057739258,77.06047821044922 43.855003356933594)",service,1
1897148757,1899113449,"LINESTRING(77.06047821044922 43.855003356933594,77.06085205078125 43.85497283935547,77.06082153320313 43.85480880737305,77.0611572265625 43.85478210449219,77.0611801147461 43.854888916015625,77.0615005493164 43.854854583740234,77.0615234375 43.85487365722656,77.06161499023438 43.85487365722656,77.0616226196289 43.8548583984375,77.06168365478516 43.8548469543457,77.0617446899414 43.854793548583984,77.0617446899414 43.85474395751953,77.06195831298828 43.854732513427734,77.0619888305664 43.85472106933594,77.06212615966797 43.85470962524414)",service,1
1897148902,1899045216,"LINESTRING(77.06326293945313 43.85918426513672,77.06346893310547 43.859169006347656)",residential,1
1899045216,1906028350,"LINESTRING(77.06346893310547 43.859169006347656,77.06493377685547 43.85907745361328,77.0655746459961 43.85902786254883,77.06578063964844 43.85899353027344)",residential,1
1906028350,1899045197,"LINESTRING(77.06578063964844 43.85899353027344,77.06613159179688 43.85894012451172,77.06639862060547 43.858890533447266)",residential,1
1899045197,1899045278,"LINESTRING(77.06639862060547 43.858890533447266,77.06649017333984 43.8588752746582,77.06681823730469 43.85884475708008,77.06756591796875 43.85877990722656,77.0682373046875 43.858726501464844,77.06831359863281 43.85871887207031)",residential,1
1899045278,1899045303,"LINESTRING(77.06831359863281 43.85871887207031,77.06839752197266 43.85871124267578)",residential,1
1899045303,1906028497,"LINESTRING(77.06839752197266 43.85871124267578,77.06938171386719 43.858619689941406,77.06941986083984 43.85861587524414)",residential,1
1906028497,1906028327,"LINESTRING(77.06941986083984 43.85861587524414,77.06987762451172 43.85857009887695,77.07089233398438 43.858482360839844,77.0710678100586 43.858463287353516,77.07136535644531 43.858428955078125)",residential,1
1906028327,1897147918,"LINESTRING(77.07136535644531 43.858428955078125,77.07152557373047 43.8584098815918)",residential,1
1897147843,1897148491,"LINESTRING(77.05545043945313 43.859397888183594,77.05399322509766 43.859535217285156)",service,1
1897148491,1897147986,"LINESTRING(77.05399322509766 43.859535217285156,77.05276489257813 43.859642028808594,77.0526351928711 43.859622955322266,77.05258178710938 43.859561920166016,77.05253601074219 43.85944747924805,77.05252075195313 43.859378814697266,77.05242919921875 43.85861587524414)",service,1
1897147817,1897148908,"LINESTRING(77.04852294921875 43.843902587890625,77.04862976074219 43.84389114379883,77.04874420166016 43.843902587890625)",tertiary,1
1897148908,1897147780,"LINESTRING(77.04874420166016 43.843902587890625,77.048828125 43.843929290771484,77.0488510131836 43.843936920166016,77.04895782470703 43.8440055847168,77.04902648925781 43.844085693359375,77.04905700683594 43.84416961669922,77.0490493774414 43.844242095947266)",tertiary,1
1897147780,1369956053,"LINESTRING(77.0490493774414 43.844242095947266,77.04899597167969 43.84435272216797,77.0489273071289 43.844417572021484,77.04885864257813 43.844459533691406,77.04878997802734 43.844482421875,77.04867553710938 43.84450149536133,77.04853057861328 43.8444938659668,77.04837799072266 43.84444046020508)",tertiary,1
1369956053,1897147817,"LINESTRING(77.04837799072266 43.84444046020508,77.04830169677734 43.84438705444336,77.04824829101563 43.84432601928711,77.04821014404297 43.8442268371582,77.0482177734375 43.84414291381836,77.04825592041016 43.84406280517578,77.04833221435547 43.8439826965332,77.04840087890625 43.84394454956055,77.04852294921875 43.843902587890625)",tertiary,1
1897148580,1899045107,"LINESTRING(77.06370544433594 43.86288833618164,77.06361389160156 43.86259841918945,77.06360626220703 43.862548828125,77.06356811523438 43.86223220825195,77.06346130371094 43.861576080322266,77.0634536743164 43.86153030395508)",tertiary,1
1899045107,1897148963,"LINESTRING(77.0634536743164 43.86153030395508,77.06343078613281 43.86140441894531)",tertiary,1
1897148963,1899113935,"LINESTRING(77.06343078613281 43.86140441894531,77.06340789794922 43.861289978027344)",tertiary,1
1899113935,1899113641,"LINESTRING(77.06340789794922 43.861289978027344,77.06340026855469 43.86122131347656,77.06332397460938 43.8607063293457,77.0632553100586 43.86027145385742,77.06315612792969 43.85973358154297,77.06309509277344 43.85935592651367)",tertiary,1
1899113641,3343527034,"LINESTRING(77.06309509277344 43.85935592651367,77.06302642822266 43.858985900878906,77.06301879882813 43.858909606933594,77.06297302246094 43.858642578125)",tertiary,1
3343527034,1897147726,"LINESTRING(77.06297302246094 43.858642578125,77.0628662109375 43.857994079589844,77.06285095214844 43.857887268066406,77.06272888183594 43.85713577270508,77.06266784667969 43.8568000793457,77.06255340576172 43.856201171875,77.0624771118164 43.85566711425781,77.06243896484375 43.85540771484375,77.0624008178711 43.855159759521484)",tertiary,1
1897147726,1897148923,"LINESTRING(77.0624008178711 43.855159759521484,77.0623779296875 43.85502243041992)",tertiary,1
1897148923,1899113859,"LINESTRING(77.0623779296875 43.85502243041992,77.0623550415039 43.8548583984375)",tertiary,1
1899113859,1897148423,"LINESTRING(77.0623550415039 43.8548583984375,77.06233978271484 43.85477066040039,77.06232452392578 43.85469436645508)",tertiary,1
1897148423,1899114390,"LINESTRING(77.06232452392578 43.85469436645508,77.06226348876953 43.85432052612305,77.0622329711914 43.85416793823242,77.06221008300781 43.85403823852539)",tertiary,1
1899114390,2071534999,"LINESTRING(77.06221008300781 43.85403823852539,77.06214141845703 43.853729248046875,77.06207275390625 43.85346984863281,77.06198120117188 43.85322570800781,77.06184387207031 43.85292053222656,77.06180572509766 43.852821350097656)",tertiary,1
